ID,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival
0x4be9 ,Drinks ,motorcycle ,1,No 
0x4b5c ,Snack ,motorcycle ,1,No 
0x52ca ,Buffet ,scooter ,1,No 
0x933d ,Buffet ,motorcycle ,0,No 
0x6a94 ,Snack ,motorcycle ,1,No 
0x53df ,Buffet ,motorcycle ,0,No 
0x714c ,Meal ,scooter ,1,No 
0x4451 ,Drinks ,motorcycle ,0,No 
0x61fe ,Meal ,motorcycle ,1,No 
0x6b3b ,Buffet ,motorcycle ,1,No 
0x8ecc ,Drinks ,scooter ,1,No 
0x370d ,Meal ,scooter ,0,No 
0x4884 ,Drinks ,scooter ,0,No 
0x613d ,Meal ,motorcycle ,1,No 
0x49be ,Buffet ,scooter ,0,No 
0x4425 ,Meal ,motorcycle ,0,No 
0x3cc5 ,Drinks ,motorcycle ,1,No 
0xc905 ,Drinks ,electric_scooter ,1,No 
0x5916 ,Buffet ,motorcycle ,1,No 
0x718d ,Drinks ,scooter ,1,No 
0xa7ee ,Drinks ,motorcycle ,1,No 
0x899b ,Drinks ,motorcycle ,1,No 
0x6bbc ,Drinks ,motorcycle ,1,No 
0xac39 ,Meal ,scooter ,1,No 
0x367b ,Buffet ,motorcycle ,0,No 
0x58d6 ,Buffet ,scooter ,1,No 
0x5cce ,Snack ,motorcycle ,1,No 
0x1b37 ,Meal ,motorcycle ,3,No 
0x8c72 ,Snack ,motorcycle ,0,No 
0xa8e4 ,Meal ,scooter ,0,No 
0x2edb ,Snack ,motorcycle ,3,No 
0x85ac ,Meal ,motorcycle ,0,No 
0x6457 ,Meal ,motorcycle ,0,No 
0x6151 ,Meal ,motorcycle ,1,No 
0x6a1a ,Meal ,motorcycle ,0,No 
0x5263 ,Meal ,motorcycle ,1,No 
0x7e4f ,Buffet ,electric_scooter ,1,No 
0x1319 ,Drinks ,scooter ,0,No 
0x2e5a ,Meal ,motorcycle ,1,No 
0x463c ,Drinks ,electric_scooter ,1,No 
0x76db ,Snack ,scooter ,1,No 
0xa8ad ,Drinks ,motorcycle ,1,No 
0x2f17 ,Snack ,motorcycle ,1,No 
0x19ef ,Drinks ,motorcycle ,1,No 
0x16d9 ,Buffet ,motorcycle ,1,No 
0x10cb ,Snack ,electric_scooter ,1,No 
0x61d7 ,Meal ,motorcycle ,1,No 
0x428 ,Buffet ,bicycle ,2,No 
0xab0e ,Buffet ,scooter ,0,No 
0x49f4 ,Drinks ,scooter ,1,No 
0x3950 ,Snack ,electric_scooter ,1,No 
0x4fc0 ,Drinks ,motorcycle ,1,No 
0x7c0b ,Drinks ,motorcycle ,1,No 
0x8c16 ,Meal ,scooter ,0,No 
0xdc91 ,Meal ,motorcycle ,1,No 
0x1c0e ,Drinks ,motorcycle ,1,No 
0x40cf ,Drinks ,scooter ,1,No 
0x755a ,Drinks ,motorcycle ,1,No 
0x9fe1 ,Buffet ,motorcycle ,1,No 
0x355d ,Meal ,scooter ,1,No 
0x12f8 ,Drinks ,motorcycle ,1,No 
0x5553 ,Buffet ,motorcycle ,1,No 
0x9db1 ,Drinks ,scooter ,1,No 
0x2bd7 ,Meal ,motorcycle ,1,Yes 
0xc3dc ,Snack ,motorcycle ,1,No 
0x4b0d ,Buffet ,electric_scooter ,1,No 
0x9632 ,Buffet ,motorcycle ,1,No 
0xce75 ,Snack ,motorcycle ,1,No 
0xc4c2 ,Meal ,motorcycle ,1,No 
0x9d52 ,Snack ,scooter ,0,No 
0x3b9a ,Buffet ,motorcycle ,1,No 
0x5ab6 ,Snack ,motorcycle ,NaN ,No 
0x4045 ,Meal ,motorcycle ,1,No 
0x2cad ,Snack ,motorcycle ,1,No 
0x49b4 ,Snack ,scooter ,1,No 
0x41b0 ,Snack ,motorcycle ,1,No 
0x60bd ,Meal ,motorcycle ,0,Yes 
0xb103 ,Drinks ,motorcycle ,0,No 
0x3968 ,Buffet ,motorcycle ,1,No 
0x4436 ,Meal ,electric_scooter ,1,No 
0x8a62 ,Snack ,motorcycle ,1,No 
0x581b ,Buffet ,motorcycle ,2,Yes 
0xa098 ,Buffet ,scooter ,0,No 
0x2b66 ,Meal ,scooter ,1,No 
0xd471 ,Snack ,motorcycle ,1,No 
0xa2fd ,Snack ,scooter ,0,No 
0x4617 ,Drinks ,scooter ,1,No 
0xaee1 ,Snack ,scooter ,1,Yes 
0x6a73 ,Meal ,scooter ,1,No 
0x73ce ,Snack ,motorcycle ,1,No 
0xbff7 ,Snack ,electric_scooter ,1,No 
0x1eb7 ,Snack ,scooter ,0,No 
0x92e0 ,Buffet ,motorcycle ,1,No 
0x2cb0 ,Drinks ,motorcycle ,1,No 
0x2978 ,Snack ,scooter ,1,No 
0x9f77 ,Buffet ,motorcycle ,1,No 
0x66e3 ,Drinks ,motorcycle ,1,No 
0x25bc ,Drinks ,motorcycle ,0,No 
0x403 ,Drinks ,electric_scooter ,1,No 
0xb039 ,Buffet ,motorcycle ,1,No 
0x2ebf ,Meal ,scooter ,0,No 
0x541b ,Buffet ,scooter ,1,No 
0x6dfa ,Meal ,motorcycle ,1,No 
0x470d ,Meal ,motorcycle ,0,No 
0xcd66 ,Meal ,motorcycle ,1,No 
0x2d0e ,Drinks ,motorcycle ,1,No 
0x69f9 ,Snack ,electric_scooter ,0,No 
0x5eab ,Drinks ,scooter ,1,No 
0xca78 ,Meal ,motorcycle ,0,No 
0x8e02 ,Snack ,motorcycle ,1,No 
0x6e99 ,Meal ,scooter ,0,No 
0xc58a ,Buffet ,motorcycle ,1,No 
0x3b87 ,Drinks ,scooter ,0,No 
0x4e8e ,Meal ,motorcycle ,1,No 
0xaa1b ,Drinks ,electric_scooter ,0,No 
0xd548 ,Snack ,scooter ,1,No 
0xac9d ,Buffet ,scooter ,0,No 
0x9893 ,Meal ,motorcycle ,1,No 
0x189e ,Snack ,electric_scooter ,1,No 
0x946f ,Snack ,motorcycle ,0,No 
0x419d ,Snack ,scooter ,1,No 
0x933f ,Snack ,electric_scooter ,0,No 
0x9d9f ,Buffet ,motorcycle ,0,No 
0x773f ,Meal ,scooter ,1,No 
0xdef9 ,Snack ,motorcycle ,1,No 
0x3da0 ,Buffet ,motorcycle ,1,No 
0x5ceb ,Snack ,scooter ,1,No 
0xdc85 ,Meal ,motorcycle ,0,No 
0xa34b ,Buffet ,motorcycle ,1,No 
0xd409 ,Snack ,motorcycle ,0,No 
0xb431 ,Drinks ,scooter ,2,No 
0xcd2e ,Drinks ,motorcycle ,0,No 
0x76b9 ,Buffet ,motorcycle ,1,No 
0x222e ,Drinks ,scooter ,0,No 
0x2b27 ,Drinks ,motorcycle ,2,No 
0x419e ,Drinks ,scooter ,0,No 
0xb6ca ,Meal ,scooter ,0,Yes 
0x18cd ,Meal ,scooter ,0,No 
0xa98c ,Snack ,motorcycle ,1,No 
0x909f ,Drinks ,scooter ,0,No 
0x55f4 ,Drinks ,motorcycle ,1,No 
0x1166 ,Drinks ,motorcycle ,0,No 
0x552 ,Meal ,electric_scooter ,1,No 
0xb020 ,Buffet ,scooter ,0,No 
0xdd89 ,Snack ,motorcycle ,1,No 
0x2de9 ,Drinks ,motorcycle ,0,No 
0xbca1 ,Buffet ,electric_scooter ,0,No 
0x3802 ,Snack ,motorcycle ,0,No 
0x8cfc ,Drinks ,motorcycle ,0,No 
0x2f87 ,Meal ,motorcycle ,1,No 
0x41a2 ,Drinks ,electric_scooter ,0,No 
0x90d8 ,Buffet ,motorcycle ,2,No 
0xaa53 ,Buffet ,electric_scooter ,0,No 
0x5929 ,Meal ,electric_scooter ,0,No 
0x5435 ,Snack ,scooter ,0,No 
0xb869 ,Drinks ,electric_scooter ,0,No 
0x5f62 ,Snack ,scooter ,1,No 
0x6692 ,Buffet ,motorcycle ,1,No 
0x9ff6 ,Snack ,electric_scooter ,1,No 
0xad6f ,Drinks ,scooter ,1,No 
0x58c5 ,Drinks ,motorcycle ,1,No 
0x7794 ,Snack ,motorcycle ,NaN ,No 
0x2a38 ,Meal ,scooter ,1,No 
0x4308 ,Meal ,scooter ,0,No 
0x822a ,Snack ,motorcycle ,1,No 
0xe20d ,Buffet ,scooter ,0,No 
0x850 ,Snack ,motorcycle ,1,No 
0x3fe ,Buffet ,scooter ,0,No 
0x5a72 ,Meal ,scooter ,NaN ,No 
0xb1e0 ,Meal ,motorcycle ,1,No 
0xacaa ,Drinks ,motorcycle ,1,No 
0x85d6 ,Meal ,motorcycle ,1,No 
0x913d ,Meal ,electric_scooter ,0,No 
0xb92c ,Drinks ,motorcycle ,1,No 
0x3120 ,Drinks ,scooter ,0,No 
0x557e ,Meal ,motorcycle ,1,No 
0x1374 ,Buffet ,scooter ,0,No 
0x4049 ,Snack ,motorcycle ,1,No 
0x2dfe ,Buffet ,motorcycle ,1,No 
0x4c5b ,Snack ,motorcycle ,0,No 
0xbda2 ,Drinks ,motorcycle ,0,No 
0xa8a9 ,Snack ,motorcycle ,0,No 
0x4f38 ,Snack ,motorcycle ,NaN ,No 
0x6ef8 ,Snack ,motorcycle ,1,No 
0x8031 ,Snack ,motorcycle ,1,No 
0x18a6 ,Snack ,motorcycle ,0,No 
0x3c9b ,Snack ,scooter ,1,No 
0xf55 ,Meal ,motorcycle ,1,No 
0x2102 ,Buffet ,scooter ,0,No 
0x6753 ,Meal ,motorcycle ,1,No 
0x1063 ,Snack ,bicycle ,1,No 
0x8cda ,Meal ,scooter ,1,NaN 
0x8507 ,Meal ,scooter ,1,No 
0xa39b ,Snack ,scooter ,1,No 
0xd90a ,Drinks ,motorcycle ,0,No 
0x990f ,Snack ,scooter ,1,No 
0x73a5 ,Buffet ,motorcycle ,1,No 
0x235a ,Snack ,scooter ,1,No 
0x14f9 ,Drinks ,scooter ,0,No 
0x2038 ,Buffet ,motorcycle ,1,No 
0x2fb5 ,Meal ,electric_scooter ,2,No 
0x376d ,Meal ,motorcycle ,1,No 
0x8fd1 ,Drinks ,scooter ,0,No 
0xbb1b ,Drinks ,motorcycle ,1,No 
0x5475 ,Drinks ,electric_scooter ,1,No 
0x7846 ,Meal ,scooter ,0,No 
0xba9b ,Buffet ,scooter ,1,No 
0x6b23 ,Snack ,motorcycle ,1,No 
0x6d80 ,Snack ,motorcycle ,1,No 
0xc173 ,Meal ,motorcycle ,1,No 
0x98d1 ,Meal ,electric_scooter ,1,No 
0xa0c8 ,Buffet ,scooter ,0,No 
0x9396 ,Snack ,motorcycle ,0,No 
0x6fe6 ,Drinks ,scooter ,1,No 
0xd390 ,Drinks ,motorcycle ,2,No 
0x702 ,Meal ,scooter ,1,No 
0x3289 ,Meal ,scooter ,0,No 
0x56cb ,Snack ,motorcycle ,1,No 
0x6eda ,Buffet ,motorcycle ,2,No 
0xb9c3 ,Meal ,motorcycle ,2,No 
0x1ded ,Snack ,motorcycle ,1,No 
0x451d ,Buffet ,motorcycle ,1,No 
0x3f61 ,Snack ,scooter ,0,No 
0x3194 ,Snack ,motorcycle ,2,Yes 
0xb5c7 ,Snack ,motorcycle ,1,No 
0xc0fa ,Drinks ,scooter ,0,No 
0xfca ,Snack ,motorcycle ,1,No 
0x6e29 ,Buffet ,motorcycle ,0,No 
0x47fb ,Meal ,scooter ,0,No 
0x3cf4 ,Meal ,motorcycle ,1,No 
0xa1bb ,Drinks ,motorcycle ,1,No 
0x28f7 ,Drinks ,motorcycle ,0,No 
0x6a74 ,Buffet ,motorcycle ,0,No 
0xd756 ,Meal ,motorcycle ,1,No 
0xbdd5 ,Meal ,motorcycle ,1,No 
0xa285 ,Meal ,motorcycle ,1,No 
0x20c2 ,Snack ,scooter ,1,No 
0x4b1c ,Snack ,motorcycle ,2,No 
0xdb98 ,Meal ,motorcycle ,1,No 
0x6378 ,Meal ,electric_scooter ,0,No 
0x53ba ,Snack ,scooter ,NaN ,No 
0x5789 ,Drinks ,motorcycle ,3,Yes 
0x311d ,Snack ,scooter ,1,No 
0x7e54 ,Meal ,motorcycle ,0,No 
0x3109 ,Buffet ,electric_scooter ,1,No 
0x208b ,Meal ,scooter ,0,No 
0xd892 ,Buffet ,motorcycle ,2,No 
0x187f ,Buffet ,motorcycle ,1,No 
0x84fb ,Drinks ,motorcycle ,0,No 
0x4e6c ,Drinks ,motorcycle ,0,No 
0xc9e8 ,Snack ,motorcycle ,1,No 
0x1dbb ,Drinks ,scooter ,1,No 
0xb9f1 ,Drinks ,scooter ,0,No 
0x7b37 ,Snack ,scooter ,1,No 
0x8feb ,Drinks ,scooter ,1,No 
0xabf1 ,Snack ,scooter ,1,No 
0xa2c3 ,Buffet ,motorcycle ,0,No 
0x4410 ,Drinks ,motorcycle ,0,No 
0xc2a6 ,Meal ,motorcycle ,1,No 
0xbf22 ,Snack ,scooter ,1,No 
0x6612 ,Snack ,motorcycle ,0,No 
0x9d2f ,Snack ,scooter ,0,No 
0x8b46 ,Buffet ,electric_scooter ,1,No 
0x1e95 ,Meal ,motorcycle ,0,Yes 
0xce73 ,Meal ,motorcycle ,1,No 
0x8c53 ,Snack ,scooter ,1,No 
0x1438 ,Buffet ,motorcycle ,1,No 
0x4ca4 ,Buffet ,scooter ,1,No 
0x71b3 ,Snack ,motorcycle ,0,No 
0xf0d ,Drinks ,motorcycle ,1,No 
0x42d4 ,Meal ,motorcycle ,1,No 
0x3abb ,Buffet ,motorcycle ,1,No 
0x662c ,Buffet ,motorcycle ,0,No 
0x2c52 ,Meal ,motorcycle ,2,No 
0x43c8 ,Snack ,scooter ,1,No 
0x6ae7 ,Meal ,scooter ,1,No 
0xa727 ,Meal ,scooter ,1,No 
0x8ed8 ,Buffet ,motorcycle ,1,No 
0x2be4 ,Meal ,motorcycle ,1,No 
0x32ed ,Meal ,motorcycle ,0,No 
0x9c61 ,Drinks ,motorcycle ,1,No 
0xb662 ,Drinks ,electric_scooter ,2,No 
0x8d7d ,Snack ,scooter ,1,No 
0x73e6 ,Meal ,motorcycle ,0,No 
0x14c2 ,Meal ,motorcycle ,1,No 
0x3eb3 ,Drinks ,motorcycle ,1,No 
0x4a3e ,Drinks ,motorcycle ,1,No 
0x2374 ,Meal ,motorcycle ,0,No 
0xbec1 ,Snack ,motorcycle ,1,No 
0xbf03 ,Drinks ,motorcycle ,0,No 
0x5ae2 ,Meal ,motorcycle ,1,No 
0x7d5c ,Drinks ,scooter ,1,No 
0xc3f5 ,Snack ,motorcycle ,NaN ,No 
0x11a3 ,Drinks ,motorcycle ,1,No 
0xc295 ,Meal ,motorcycle ,1,No 
0x72ce ,Meal ,motorcycle ,2,No 
0x1a6f ,Meal ,electric_scooter ,0,No 
0xcdae ,Meal ,motorcycle ,1,No 
0x7855 ,Buffet ,motorcycle ,2,No 
0x83fc ,Meal ,scooter ,1,NaN 
0xc890 ,Meal ,motorcycle ,NaN ,No 
0xb866 ,Buffet ,motorcycle ,1,No 
0x3931 ,Meal ,motorcycle ,1,No 
0x58f2 ,Drinks ,motorcycle ,1,No 
0xdeca ,Buffet ,motorcycle ,1,No 
0xa213 ,Buffet ,motorcycle ,0,No 
0x303a ,Buffet ,motorcycle ,0,No 
0x8b38 ,Drinks ,scooter ,0,No 
0xaa44 ,Snack ,scooter ,1,No 
0x5930 ,Buffet ,scooter ,1,No 
0x9886 ,Meal ,scooter ,1,No 
0xe62 ,Drinks ,scooter ,1,No 
0xac42 ,Snack ,motorcycle ,2,No 
0x3884 ,Drinks ,motorcycle ,0,No 
0xfd7 ,Buffet ,motorcycle ,0,No 
0xbc4f ,Drinks ,motorcycle ,1,No 
0x747 ,Drinks ,motorcycle ,1,No 
0x350e ,Snack ,scooter ,0,No 
0x874f ,Buffet ,scooter ,1,No 
0x28a4 ,Drinks ,electric_scooter ,1,No 
0xacdb ,Snack ,motorcycle ,1,No 
0xa3a0 ,Buffet ,motorcycle ,1,No 
0xc252 ,Snack ,scooter ,0,No 
0x5bb8 ,Snack ,scooter ,1,No 
0x9853 ,Buffet ,motorcycle ,1,No 
0x1ef8 ,Buffet ,motorcycle ,1,No 
0xa278 ,Meal ,motorcycle ,0,No 
0xd8a ,Buffet ,scooter ,0,No 
0x5460 ,Meal ,motorcycle ,0,No 
0x684e ,Drinks ,motorcycle ,0,Yes 
0xa695 ,Meal ,motorcycle ,1,No 
0x5fa7 ,Buffet ,motorcycle ,2,No 
0x18e7 ,Buffet ,scooter ,1,No 
0x5216 ,Snack ,electric_scooter ,1,No 
0x99d5 ,Meal ,motorcycle ,1,No 
0xb936 ,Drinks ,motorcycle ,0,No 
0x987 ,Drinks ,motorcycle ,1,No 
0x4a97 ,Snack ,motorcycle ,1,No 
0x947a ,Buffet ,motorcycle ,1,No 
0x378e ,Snack ,motorcycle ,1,No 
0x569d ,Drinks ,motorcycle ,1,No 
0xc748 ,Snack ,electric_scooter ,1,No 
0xdf3c ,Snack ,motorcycle ,2,Yes 
0x8f3b ,Drinks ,scooter ,1,No 
0x93ab ,Meal ,scooter ,1,No 
0x65be ,Snack ,scooter ,0,No 
0xc0ec ,Snack ,motorcycle ,1,No 
0xb800 ,Snack ,motorcycle ,1,No 
0x8fbd ,Snack ,motorcycle ,0,No 
0x82dc ,Buffet ,scooter ,1,No 
0x5489 ,Drinks ,motorcycle ,1,No 
0x940a ,Meal ,scooter ,1,No 
0x3949 ,Drinks ,motorcycle ,1,No 
0xd544 ,Buffet ,motorcycle ,0,No 
0xc8b0 ,Snack ,scooter ,0,No 
0xd65b ,Snack ,scooter ,0,No 
0x6d69 ,Buffet ,motorcycle ,1,No 
0x370e ,Meal ,motorcycle ,2,No 
0xa422 ,Snack ,motorcycle ,1,No 
0x5f92 ,Snack ,scooter ,1,No 
0x32b1 ,Meal ,electric_scooter ,1,No 
0x8c32 ,Snack ,scooter ,1,No 
0xe59 ,Meal ,scooter ,NaN ,No 
0x732c ,Snack ,motorcycle ,1,No 
0x7795 ,Meal ,motorcycle ,0,No 
0x7d24 ,Drinks ,motorcycle ,1,No 
0x5fa9 ,Buffet ,scooter ,1,No 
0x9bce ,Snack ,motorcycle ,1,No 
0x5036 ,Snack ,motorcycle ,0,No 
0xd1a6 ,Drinks ,scooter ,1,No 
0xdfed ,Meal ,scooter ,1,No 
0xcd63 ,Buffet ,motorcycle ,0,No 
0x5203 ,Buffet ,scooter ,1,No 
0xb595 ,Buffet ,motorcycle ,1,No 
0xb764 ,Snack ,motorcycle ,2,No 
0xb11f ,Buffet ,motorcycle ,1,No 
0x5f82 ,Buffet ,motorcycle ,1,No 
0x539 ,Buffet ,scooter ,0,No 
0xb2fe ,Snack ,motorcycle ,0,No 
0x73f1 ,Drinks ,electric_scooter ,0,No 
0x538c ,Meal ,scooter ,1,No 
0xb7e ,Meal ,motorcycle ,1,No 
0x6da4 ,Meal ,electric_scooter ,0,No 
0xe232 ,Buffet ,scooter ,1,No 
0xb61 ,Buffet ,motorcycle ,1,No 
0x3a32 ,Drinks ,motorcycle ,1,No 
0x26bb ,Buffet ,motorcycle ,2,No 
0xad5b ,Snack ,scooter ,0,No 
0x2243 ,Buffet ,motorcycle ,0,No 
0x5f51 ,Buffet ,motorcycle ,1,No 
0x8dce ,Snack ,motorcycle ,1,No 
0x2f59 ,Meal ,scooter ,0,No 
0x589a ,Snack ,motorcycle ,1,No 
0x6045 ,Drinks ,motorcycle ,0,No 
0x8856 ,Buffet ,scooter ,1,No 
0x9569 ,Buffet ,motorcycle ,1,No 
0x8b19 ,Drinks ,electric_scooter ,1,No 
0x8303 ,Buffet ,motorcycle ,0,No 
0x4409 ,Meal ,motorcycle ,NaN ,No 
0x5e9d ,Snack ,motorcycle ,1,No 
0xc64e ,Drinks ,motorcycle ,1,No 
0x81c ,Meal ,scooter ,0,No 
0xcb97 ,Drinks ,electric_scooter ,1,No 
0xa51f ,Snack ,motorcycle ,1,No 
0x7536 ,Meal ,motorcycle ,1,No 
0x785b ,Meal ,scooter ,0,No 
0x18ff ,Snack ,scooter ,1,No 
0x3b9f ,Buffet ,motorcycle ,1,No 
0xb265 ,Buffet ,motorcycle ,1,No 
0x4373 ,Drinks ,motorcycle ,1,No 
0xaf3b ,Snack ,scooter ,1,No 
0x8635 ,Drinks ,scooter ,0,No 
0xb5e3 ,Meal ,motorcycle ,1,No 
0x4841 ,Drinks ,motorcycle ,1,No 
0x980e ,Snack ,motorcycle ,NaN ,No 
0x2437 ,Buffet ,motorcycle ,0,No 
0xc627 ,Snack ,motorcycle ,2,No 
0xb1c2 ,Snack ,scooter ,1,No 
0x22c1 ,Snack ,motorcycle ,1,No 
0x987e ,Buffet ,motorcycle ,0,No 
0x1067 ,Snack ,electric_scooter ,0,No 
0xbcfa ,Drinks ,motorcycle ,1,No 
0xb4b3 ,Drinks ,motorcycle ,1,No 
0x9656 ,Snack ,motorcycle ,0,No 
0x4a96 ,Drinks ,scooter ,1,No 
0x3df7 ,Meal ,motorcycle ,1,No 
0xcb74 ,Meal ,motorcycle ,1,No 
0x6f42 ,Drinks ,motorcycle ,0,No 
0xbd96 ,Buffet ,electric_scooter ,1,No 
0xa5a0 ,Snack ,motorcycle ,1,No 
0x10e4 ,Snack ,motorcycle ,0,No 
0x9f48 ,Drinks ,motorcycle ,0,No 
0x6a8f ,Drinks ,motorcycle ,0,No 
0x2bbc ,Meal ,scooter ,1,No 
0x7cb4 ,Drinks ,motorcycle ,NaN ,No 
0x54fb ,Buffet ,motorcycle ,0,No 
0x1287 ,Meal ,motorcycle ,0,No 
0xa117 ,Drinks ,motorcycle ,0,No 
0xabc6 ,Snack ,motorcycle ,0,No 
0xdbde ,Snack ,motorcycle ,1,No 
0x6ee3 ,Meal ,motorcycle ,1,No 
0xc357 ,Snack ,motorcycle ,1,No 
0x7453 ,Drinks ,motorcycle ,1,No 
0x6dfd ,Drinks ,motorcycle ,0,No 
0x77c9 ,Snack ,motorcycle ,0,No 
0xb33e ,Meal ,motorcycle ,0,No 
0x805b ,Buffet ,electric_scooter ,0,No 
0x51af ,Buffet ,motorcycle ,0,No 
0x20f8 ,Drinks ,scooter ,1,No 
0x781f ,Meal ,motorcycle ,1,No 
0x2fc7 ,Snack ,scooter ,1,No 
0xcbfc ,Drinks ,motorcycle ,1,No 
0x9620 ,Snack ,scooter ,1,No 
0x7cd ,Drinks ,motorcycle ,0,No 
0x64a0 ,Snack ,motorcycle ,2,No 
0x4cdc ,Meal ,motorcycle ,0,No 
0x6896 ,Snack ,electric_scooter ,1,No 
0x221c ,Meal ,scooter ,1,No 
0x1ff0 ,Snack ,scooter ,1,No 
0x988b ,Drinks ,motorcycle ,1,No 
0xd273 ,Buffet ,scooter ,1,No 
0xc34 ,Drinks ,scooter ,1,No 
0x5a03 ,Snack ,motorcycle ,0,No 
0x9370 ,Drinks ,electric_scooter ,1,No 
0x46c4 ,Snack ,motorcycle ,1,No 
0x2ba1 ,Drinks ,scooter ,1,No 
0x5834 ,Meal ,electric_scooter ,0,No 
0x6ef7 ,Meal ,motorcycle ,0,No 
0x543a ,Buffet ,scooter ,1,No 
0x929b ,Meal ,scooter ,0,No 
0x8437 ,Snack ,motorcycle ,0,No 
0x15b9 ,Drinks ,scooter ,1,No 
0x4d03 ,Buffet ,scooter ,0,No 
0x5582 ,Meal ,scooter ,0,No 
0x2ef9 ,Drinks ,motorcycle ,1,No 
0x839f ,Snack ,motorcycle ,0,No 
0x3573 ,Drinks ,motorcycle ,0,No 
0x7824 ,Buffet ,scooter ,1,No 
0x517 ,Drinks ,electric_scooter ,0,No 
0x93d7 ,Drinks ,scooter ,1,No 
0x5426 ,Snack ,scooter ,0,No 
0x675b ,Meal ,motorcycle ,1,No 
0xb6bb ,Drinks ,scooter ,1,No 
0x1dc1 ,Drinks ,motorcycle ,2,No 
0x6637 ,Snack ,scooter ,0,No 
0x5e9a ,Snack ,motorcycle ,2,No 
0x430f ,Buffet ,motorcycle ,1,No 
0xb2f0 ,Meal ,scooter ,0,No 
0x3abd ,Drinks ,scooter ,1,No 
0x3e66 ,Buffet ,motorcycle ,3,No 
0x2a4e ,Drinks ,scooter ,2,No 
0xd240 ,Buffet ,motorcycle ,1,No 
0x1c09 ,Drinks ,motorcycle ,0,No 
0x9c4f ,Drinks ,scooter ,0,No 
0xdb1e ,Snack ,motorcycle ,0,No 
0xd3c3 ,Drinks ,electric_scooter ,1,No 
0x7b08 ,Drinks ,motorcycle ,0,No 
0x7ba1 ,Meal ,motorcycle ,1,No 
0xbdba ,Drinks ,electric_scooter ,1,No 
0x1900 ,Buffet ,motorcycle ,1,No 
0xc14a ,Drinks ,motorcycle ,0,No 
0xa4f2 ,Drinks ,motorcycle ,1,No 
0xbc64 ,Snack ,motorcycle ,0,No 
0x96a9 ,Snack ,motorcycle ,1,No 
0x778d ,Buffet ,motorcycle ,0,NaN 
0x6df9 ,Drinks ,motorcycle ,0,No 
0x3f43 ,Meal ,scooter ,1,No 
0x452 ,Meal ,motorcycle ,1,No 
0xdbf5 ,Buffet ,motorcycle ,2,No 
0xd40f ,Drinks ,scooter ,1,No 
0x1134 ,Snack ,motorcycle ,1,No 
0x42ce ,Drinks ,motorcycle ,1,No 
0x79ef ,Snack ,motorcycle ,0,No 
0x4682 ,Snack ,electric_scooter ,1,No 
0xa20c ,Buffet ,scooter ,1,No 
0xabc1 ,Buffet ,motorcycle ,1,No 
0xad21 ,Meal ,scooter ,2,No 
0x9d65 ,Snack ,motorcycle ,1,No 
0xe219 ,Drinks ,motorcycle ,1,No 
0x1cdb ,Snack ,motorcycle ,0,No 
0xbea7 ,Meal ,scooter ,1,No 
0x4fe7 ,Snack ,scooter ,1,No 
0x8f88 ,Meal ,motorcycle ,1,No 
0x89e0 ,Buffet ,motorcycle ,0,No 
0xcfd7 ,Buffet ,motorcycle ,1,No 
0x574c ,Drinks ,scooter ,0,No 
0x7bcc ,Snack ,scooter ,1,NaN 
0x47ad ,Meal ,motorcycle ,1,No 
0x2a66 ,Snack ,motorcycle ,1,No 
0x85af ,Meal ,electric_scooter ,1,No 
0xc360 ,Buffet ,electric_scooter ,0,No 
0x5f75 ,Meal ,motorcycle ,0,No 
0xe0fa ,Buffet ,scooter ,1,No 
0x7816 ,Buffet ,motorcycle ,1,No 
0x415 ,Snack ,scooter ,0,No 
0xb256 ,Drinks ,motorcycle ,1,No 
0x282e ,Drinks ,motorcycle ,1,No 
0xb090 ,Snack ,scooter ,0,No 
0x6e81 ,Drinks ,scooter ,0,No 
0x9f3d ,Drinks ,motorcycle ,2,No 
0x3fb0 ,Meal ,motorcycle ,0,No 
0xc4ea ,Buffet ,motorcycle ,1,No 
0x4fd9 ,Snack ,scooter ,1,No 
0xada ,Buffet ,scooter ,1,No 
0x2a9e ,Buffet ,motorcycle ,0,No 
0x615c ,Buffet ,motorcycle ,0,No 
0xcabc ,Drinks ,scooter ,1,No 
0x1226 ,Meal ,scooter ,1,No 
0x85dc ,Buffet ,motorcycle ,1,No 
0x339b ,Drinks ,motorcycle ,1,No 
0x4495 ,Snack ,motorcycle ,1,No 
0x22a1 ,Buffet ,motorcycle ,1,No 
0xb96c ,Snack ,scooter ,NaN ,No 
0x8c1a ,Meal ,motorcycle ,1,No 
0x6537 ,Buffet ,motorcycle ,1,No 
0x9c3d ,Snack ,motorcycle ,1,No 
0x2bd0 ,Snack ,motorcycle ,0,No 
0xde0f ,Meal ,motorcycle ,1,No 
0x49de ,Buffet ,scooter ,1,No 
0x4b28 ,Buffet ,motorcycle ,1,No 
0x38f4 ,Meal ,motorcycle ,1,No 
0x464b ,Buffet ,motorcycle ,0,No 
0x235c ,Buffet ,electric_scooter ,1,No 
0x2e51 ,Buffet ,scooter ,0,No 
0xaa06 ,Buffet ,motorcycle ,1,No 
0xddc4 ,Buffet ,motorcycle ,1,No 
0xac36 ,Drinks ,motorcycle ,1,No 
0xc67e ,Meal ,motorcycle ,1,No 
0xb5bf ,Buffet ,motorcycle ,1,No 
0x2893 ,Snack ,electric_scooter ,1,No 
