Delivery_person_ID,Delivery_person_Age,Vehicle_condition
MYSRES02DEL02 ,32,1
AGRRES03DEL03 ,32,0
LUDHRES15DEL03 ,36,1
COIMBRES07DEL03 ,NaN ,1
PUNERES08DEL02 ,39,2
MYSRES12DEL01 ,25,0
CHENRES01DEL01 ,25,1
SURRES11DEL02 ,NaN ,0
LUDHRES13DEL01 ,27,2
RANCHIRES18DEL02 ,20,0
RANCHIRES19DEL03 ,24,2
INDORES02DEL03 ,32,1
AGRRES010DEL01 ,25,1
RANCHIRES05DEL03 ,NaN ,3
COIMBRES01DEL01 ,31,2
JAPRES01DEL03 ,24,1
PUNERES12DEL02 ,37,0
MUMRES12DEL01 ,27,1
RANCHIRES05DEL02 ,34,0
CHENRES09DEL03 ,21,0
HYDRES01DEL01 ,38,2
MYSRES14DEL01 ,38,0
DEHRES13DEL02 ,25,1
SURRES20DEL02 ,31,0
KOLRES17DEL01 ,22,2
CHENRES06DEL03 ,28,1
BANGRES05DEL02 ,35,0
BANGRES11DEL02 ,NaN ,2
CHENRES14DEL03 ,22,0
INDORES06DEL01 ,28,2
JAPRES01DEL02 ,35,1
VADRES17DEL01 ,20,0
ALHRES02DEL03 ,23,2
DEHRES13DEL01 ,23,0
KOCRES17DEL03 ,33,1
JAPRES09DEL03 ,38,0
PUNERES18DEL01 ,20,0
SURRES09DEL01 ,36,0
BANGRES20DEL02 ,32,0
AGRRES07DEL02 ,34,2
KNPRES18DEL02 ,23,1
AGRRES08DEL02 ,22,1
INDORES05DEL02 ,37,2
PUNERES06DEL02 ,32,2
COIMBRES12DEL02 ,33,0
COIMBRES18DEL01 ,24,0
RANCHIRES010DEL01 ,21,0
MYSRES06DEL03 ,35,2
JAPRES05DEL03 ,20,2
BANGRES14DEL02 ,23,2
COIMBRES05DEL03 ,NaN ,1
BANGRES18DEL03 ,35,2
PUNERES01DEL03 ,38,1
MUMRES01DEL03 ,30,0
INDORES01DEL03 ,36,1
HYDRES15DEL01 ,21,1
JAPRES03DEL02 ,36,1
MUMRES05DEL01 ,36,1
AGRRES11DEL01 ,24,0
BHPRES20DEL03 ,20,1
MYSRES08DEL03 ,26,0
CHENRES19DEL01 ,NaN ,1
MYSRES01DEL01 ,20,1
PUNERES20DEL02 ,NaN ,2
JAPRES15DEL02 ,23,0
MUMRES14DEL02 ,25,2
JAPRES01DEL02 ,29,0
SURRES07DEL01 ,23,1
PUNERES15DEL01 ,29,0
JAPRES03DEL02 ,39,2
PUNERES19DEL03 ,32,2
AGRRES09DEL02 ,25,1
MYSRES11DEL02 ,32,2
CHENRES06DEL03 ,21,2
LUDHRES06DEL02 ,36,0
INDORES16DEL01 ,20,2
VADRES05DEL02 ,31,2
INDORES02DEL03 ,29,0
COIMBRES14DEL03 ,20,1
INDORES12DEL02 ,36,1
COIMBRES11DEL02 ,29,1
ALHRES03DEL01 ,31,1
COIMBRES16DEL02 ,31,2
MUMRES02DEL01 ,31,0
RANCHIRES19DEL02 ,36,2
MYSRES19DEL02 ,34,2
MYSRES05DEL02 ,39,0
JAPRES07DEL03 ,22,1
KNPRES09DEL02 ,30,1
CHENRES01DEL01 ,27,2
JAPRES15DEL01 ,33,2
SURRES12DEL01 ,32,2
PUNERES12DEL03 ,39,2
RANCHIRES19DEL01 ,39,0
INDORES09DEL03 ,20,1
CHENRES05DEL01 ,26,2
AGRRES18DEL03 ,24,1
MYSRES11DEL02 ,21,2
CHENRES15DEL01 ,34,1
SURRES09DEL03 ,30,1
BANGRES09DEL03 ,30,2
INDORES05DEL01 ,31,2
RANCHIRES14DEL01 ,30,2
PUNERES08DEL01 ,37,1
MYSRES02DEL01 ,36,0
MUMRES19DEL01 ,39,1
INDORES09DEL03 ,25,1
VADRES04DEL02 ,38,0
COIMBRES20DEL01 ,35,2
KOLRES03DEL01 ,30,0
LUDHRES01DEL03 ,34,0
HYDRES04DEL01 ,29,1
HYDRES05DEL02 ,30,0
KOCRES17DEL02 ,25,1
PUNERES19DEL02 ,34,1
MYSRES16DEL01 ,27,1
ALHRES11DEL01 ,35,2
RANCHIRES08DEL01 ,34,0
KNPRES17DEL02 ,35,0
MUMRES05DEL03 ,29,0
HYDRES20DEL01 ,31,2
HYDRES06DEL02 ,24,0
CHENRES13DEL02 ,39,0
SURRES14DEL01 ,27,2
SURRES06DEL01 ,23,1
PUNERES02DEL01 ,27,2
MUMRES12DEL01 ,27,2
BHPRES17DEL01 ,35,2
PUNERES04DEL02 ,28,2
BHPRES14DEL01 ,36,2
SURRES14DEL03 ,20,1
MUMRES010DEL02 ,31,1
MUMRES16DEL03 ,21,0
ALHRES02DEL02 ,35,1
COIMBRES12DEL01 ,27,1
SURRES05DEL02 ,28,0
PUNERES20DEL01 ,35,2
MUMRES03DEL02 ,26,1
RANCHIRES13DEL02 ,37,0
VADRES08DEL01 ,34,1
KOCRES05DEL02 ,21,1
PUNERES06DEL01 ,27,1
KNPRES15DEL01 ,20,1
LUDHRES02DEL02 ,24,0
COIMBRES03DEL03 ,31,1
GOARES12DEL02 ,33,1
CHENRES06DEL02 ,31,2
JAPRES09DEL03 ,38,2
CHENRES09DEL01 ,26,1
KNPRES18DEL03 ,32,2
CHENRES02DEL01 ,NaN ,3
PUNERES17DEL02 ,35,0
SURRES17DEL03 ,38,2
VADRES08DEL01 ,23,0
COIMBRES03DEL03 ,23,1
VADRES02DEL02 ,32,1
PUNERES07DEL01 ,23,1
RANCHIRES010DEL03 ,NaN ,1
VADRES01DEL01 ,33,0
MYSRES20DEL02 ,31,2
MYSRES13DEL02 ,29,2
PUNERES18DEL01 ,NaN ,1
CHENRES20DEL02 ,29,2
MYSRES17DEL02 ,36,2
RANCHIRES03DEL02 ,32,0
MUMRES05DEL02 ,20,1
VADRES17DEL03 ,31,1
MUMRES14DEL03 ,38,2
DEHRES14DEL03 ,39,1
VADRES06DEL01 ,28,2
COIMBRES18DEL02 ,21,2
DEHRES17DEL03 ,34,0
HYDRES05DEL03 ,NaN ,0
CHENRES16DEL02 ,24,2
VADRES05DEL03 ,34,0
DEHRES13DEL02 ,39,1
INDORES010DEL01 ,NaN ,2
RANCHIRES15DEL02 ,20,0
RANCHIRES12DEL03 ,30,2
KOLRES04DEL02 ,20,0
INDORES05DEL02 ,21,1
SURRES20DEL03 ,32,2
COIMBRES04DEL02 ,27,0
HYDRES13DEL03 ,39,1
HYDRES16DEL01 ,20,0
LUDHRES03DEL02 ,33,1
VADRES19DEL02 ,20,1
AGRRES13DEL02 ,24,1
AGRRES14DEL02 ,26,2
JAPRES08DEL01 ,25,0
RANCHIRES03DEL01 ,28,2
MYSRES05DEL03 ,25,1
AURGRES04DEL03 ,27,1
VADRES20DEL01 ,32,1
MUMRES09DEL03 ,38,2
VADRES02DEL01 ,26,2
KOLRES17DEL01 ,26,2
INDORES05DEL01 ,36,2
INDORES08DEL03 ,32,0
PUNERES14DEL01 ,37,0
PUNERES11DEL01 ,26,2
CHENRES18DEL03 ,25,1
LUDHRES15DEL03 ,22,1
BANGRES08DEL02 ,30,1
CHENRES13DEL03 ,31,0
VADRES04DEL02 ,NaN ,0
JAPRES010DEL03 ,33,2
AURGRES17DEL02 ,37,2
JAPRES02DEL01 ,36,2
COIMBRES17DEL03 ,28,2
INDORES05DEL02 ,38,1
JAPRES14DEL03 ,37,1
BANGRES010DEL03 ,37,0
AURGRES06DEL03 ,21,0
CHENRES08DEL02 ,26,2
VADRES08DEL02 ,27,0
RANCHIRES12DEL01 ,36,2
JAPRES09DEL01 ,29,0
HYDRES06DEL03 ,32,0
COIMBRES01DEL02 ,38,1
KOLRES13DEL03 ,39,0
COIMBRES010DEL01 ,39,2
MYSRES19DEL02 ,35,2
MYSRES06DEL02 ,38,2
BANGRES17DEL02 ,20,0
MUMRES18DEL02 ,24,1
INDORES010DEL01 ,36,2
KOLRES19DEL03 ,33,1
CHENRES03DEL01 ,34,1
KOLRES19DEL01 ,25,0
VADRES17DEL02 ,39,2
COIMBRES18DEL02 ,23,2
ALHRES01DEL02 ,30,1
INDORES01DEL03 ,23,2
HYDRES06DEL03 ,30,1
MUMRES02DEL03 ,25,0
KOCRES06DEL01 ,38,1
JAPRES13DEL03 ,29,1
BANGRES04DEL01 ,38,2
BANGRES02DEL01 ,30,2
INDORES05DEL02 ,25,1
MUMRES03DEL02 ,22,1
GOARES11DEL03 ,36,0
VADRES01DEL01 ,24,2
JAPRES18DEL02 ,21,1
COIMBRES11DEL01 ,21,2
MUMRES03DEL02 ,27,1
COIMBRES18DEL02 ,26,1
VADRES04DEL02 ,32,1
JAPRES010DEL03 ,26,0
PUNERES11DEL03 ,33,0
MUMRES04DEL03 ,37,2
DEHRES18DEL02 ,28,2
HYDRES09DEL03 ,20,1
LUDHRES08DEL01 ,23,0
INDORES07DEL03 ,20,2
COIMBRES01DEL02 ,22,1
MYSRES14DEL02 ,24,2
INDORES04DEL02 ,28,0
RANCHIRES04DEL01 ,28,2
COIMBRES17DEL02 ,29,0
MYSRES05DEL03 ,29,0
JAPRES12DEL02 ,36,1
JAPRES010DEL01 ,23,2
AGRRES17DEL01 ,35,0
SURRES20DEL01 ,21,2
PUNERES02DEL02 ,37,2
BHPRES11DEL03 ,34,1
DEHRES04DEL02 ,25,0
PUNERES04DEL02 ,39,1
BANGRES01DEL01 ,23,0
INDORES04DEL02 ,36,0
SURRES02DEL03 ,21,2
CHENRES04DEL02 ,39,1
GOARES16DEL01 ,20,2
BANGRES01DEL03 ,28,2
BANGRES02DEL01 ,25,1
HYDRES05DEL01 ,39,0
VADRES08DEL02 ,34,1
CHENRES18DEL02 ,36,1
COIMBRES03DEL01 ,39,1
SURRES13DEL03 ,25,2
PUNERES17DEL03 ,37,0
COIMBRES07DEL01 ,39,0
BANGRES16DEL03 ,30,0
INDORES010DEL03 ,35,0
MYSRES09DEL01 ,26,0
MYSRES02DEL02 ,34,2
PUNERES06DEL03 ,23,2
JAPRES18DEL01 ,38,2
PUNERES01DEL01 ,22,2
INDORES12DEL02 ,28,2
RANCHIRES14DEL02 ,21,1
RANCHIRES07DEL01 ,36,2
VADRES06DEL01 ,29,2
BANGRES04DEL02 ,38,2
MUMRES20DEL03 ,28,1
MUMRES15DEL01 ,33,0
BANGRES15DEL02 ,23,2
CHENRES07DEL01 ,33,0
AGRRES12DEL02 ,35,2
CHENRES04DEL02 ,31,1
SURRES06DEL02 ,28,2
BANGRES13DEL01 ,22,0
AGRRES05DEL03 ,31,1
BANGRES18DEL02 ,22,1
PUNERES03DEL03 ,37,0
INDORES09DEL02 ,29,1
HYDRES02DEL03 ,32,0
MYSRES06DEL01 ,39,0
MYSRES07DEL03 ,28,2
VADRES11DEL02 ,20,1
RANCHIRES03DEL03 ,34,0
SURRES04DEL02 ,37,2
BANGRES06DEL03 ,29,1
RANCHIRES010DEL03 ,37,1
BANGRES03DEL03 ,28,2
COIMBRES04DEL02 ,38,0
JAPRES17DEL03 ,39,1
SURRES13DEL02 ,27,1
VADRES11DEL03 ,39,1
SURRES13DEL03 ,27,1
BHPRES19DEL02 ,30,2
SURRES18DEL03 ,26,2
DEHRES05DEL02 ,39,1
KNPRES16DEL02 ,39,1
HYDRES08DEL02 ,30,1
HYDRES07DEL02 ,20,2
MUMRES08DEL02 ,32,0
PUNERES19DEL02 ,37,2
BANGRES15DEL01 ,21,2
COIMBRES12DEL01 ,24,2
LUDHRES09DEL01 ,31,1
MUMRES010DEL03 ,24,0
ALHRES13DEL01 ,29,0
MYSRES06DEL01 ,37,1
BANGRES19DEL01 ,30,2
VADRES18DEL02 ,37,2
COIMBRES14DEL02 ,27,2
HYDRES02DEL01 ,21,2
PUNERES17DEL03 ,32,0
KOCRES07DEL03 ,35,2
ALHRES07DEL02 ,25,2
HYDRES01DEL03 ,31,1
VADRES01DEL03 ,33,2
COIMBRES08DEL02 ,23,0
HYDRES03DEL01 ,21,2
AURGRES17DEL01 ,37,2
INDORES20DEL02 ,28,1
CHENRES04DEL02 ,32,1
CHENRES20DEL02 ,24,1
DEHRES17DEL03 ,37,1
SURRES02DEL02 ,21,0
SURRES02DEL03 ,26,2
PUNERES16DEL02 ,26,0
AGRRES12DEL02 ,26,2
KOCRES18DEL01 ,28,0
INDORES16DEL03 ,32,0
VADRES04DEL01 ,39,1
PUNERES07DEL02 ,29,1
LUDHRES02DEL01 ,39,2
LUDHRES19DEL01 ,28,0
GOARES08DEL02 ,29,2
BANGRES19DEL03 ,38,0
CHENRES04DEL01 ,26,2
HYDRES09DEL03 ,28,2
COIMBRES18DEL03 ,38,0
VADRES04DEL03 ,38,2
CHENRES15DEL02 ,25,1
VADRES05DEL02 ,23,1
JAPRES19DEL01 ,30,0
MUMRES010DEL02 ,34,0
PUNERES09DEL03 ,21,0
DEHRES14DEL01 ,35,2
RANCHIRES02DEL03 ,37,0
AGRRES11DEL01 ,29,1
BHPRES01DEL02 ,28,2
HYDRES15DEL01 ,36,1
AGRRES18DEL03 ,32,0
MYSRES19DEL02 ,31,1
COIMBRES13DEL02 ,22,0
MYSRES19DEL03 ,39,1
LUDHRES17DEL03 ,22,0
CHENRES15DEL03 ,32,2
BANGRES12DEL02 ,31,2
JAPRES15DEL01 ,NaN ,0
BHPRES03DEL03 ,20,2
KOLRES07DEL03 ,25,1
HYDRES04DEL03 ,29,2
BANGRES01DEL02 ,28,2
VADRES05DEL02 ,26,2
HYDRES07DEL02 ,NaN ,1
MYSRES03DEL02 ,38,0
CHENRES05DEL03 ,22,0
BANGRES07DEL03 ,37,0
PUNERES03DEL01 ,25,2
AURGRES19DEL02 ,28,2
CHENRES19DEL03 ,36,0
PUNERES12DEL01 ,31,0
INDORES13DEL01 ,21,2
MUMRES17DEL02 ,24,0
GOARES07DEL03 ,25,0
CHENRES18DEL03 ,34,0
HYDRES07DEL01 ,27,0
AGRRES17DEL03 ,38,0
SURRES04DEL03 ,32,1
ALHRES11DEL01 ,31,0
HYDRES010DEL01 ,26,2
SURRES06DEL03 ,37,2
INDORES19DEL03 ,39,2
PUNERES01DEL01 ,30,0
MUMRES08DEL03 ,24,0
SURRES010DEL02 ,38,1
MYSRES20DEL03 ,39,2
KNPRES19DEL03 ,24,0
JAPRES04DEL02 ,38,1
HYDRES03DEL03 ,35,0
MUMRES13DEL02 ,31,0
VADRES12DEL03 ,33,0
MYSRES13DEL01 ,36,2
INDORES02DEL03 ,24,0
MUMRES14DEL01 ,32,2
MUMRES02DEL02 ,31,2
SURRES20DEL01 ,24,2
JAPRES09DEL03 ,26,2
MYSRES14DEL03 ,37,1
VADRES14DEL01 ,28,1
PUNERES11DEL02 ,30,1
MUMRES06DEL03 ,NaN ,0
MYSRES13DEL01 ,20,0
VADRES01DEL03 ,31,1
HYDRES11DEL01 ,20,2
SURRES07DEL01 ,22,1
LUDHRES11DEL02 ,38,0
RANCHIRES16DEL01 ,38,2
MYSRES06DEL03 ,24,2
JAPRES17DEL02 ,23,2
JAPRES05DEL03 ,36,1
COIMBRES19DEL01 ,35,1
BANGRES11DEL01 ,21,1
VADRES07DEL03 ,23,1
KNPRES11DEL01 ,37,0
COIMBRES04DEL02 ,38,2
HYDRES18DEL03 ,25,0
CHENRES08DEL02 ,15,3
INDORES19DEL01 ,21,0
JAPRES02DEL02 ,27,0
MYSRES19DEL01 ,24,1
BANGRES15DEL01 ,21,0
CHENRES05DEL03 ,23,2
JAPRES11DEL02 ,28,2
RANCHIRES12DEL01 ,32,1
INDORES19DEL02 ,39,2
BANGRES16DEL01 ,38,0
HYDRES18DEL02 ,21,1
INDORES010DEL03 ,24,2
VADRES20DEL03 ,NaN ,3
INDORES17DEL02 ,32,1
PUNERES19DEL03 ,35,0
HYDRES06DEL03 ,23,0
HYDRES16DEL02 ,23,1
BANGRES18DEL01 ,32,2
BANGRES16DEL02 ,33,1
SURRES19DEL01 ,35,1
SURRES12DEL03 ,23,2
AURGRES14DEL02 ,20,0
AURGRES07DEL03 ,36,2
PUNERES15DEL03 ,25,0
INDORES08DEL02 ,37,1
JAPRES010DEL02 ,21,2
BHPRES05DEL02 ,32,0
VADRES03DEL02 ,31,1
MUMRES05DEL03 ,38,2
PUNERES07DEL01 ,26,2
KOLRES05DEL02 ,23,1
BHPRES06DEL02 ,30,2
KNPRES05DEL01 ,20,1
PUNERES04DEL02 ,29,1
JAPRES05DEL01 ,23,0
JAPRES15DEL01 ,25,0
RANCHIRES04DEL01 ,27,2
KNPRES09DEL02 ,24,0
KOCRES07DEL03 ,37,1
COIMBRES04DEL01 ,38,1
ALHRES17DEL01 ,33,2
INDORES17DEL01 ,33,1
MUMRES12DEL03 ,NaN ,3
JAPRES09DEL03 ,28,2
COIMBRES01DEL03 ,34,1
BANGRES010DEL02 ,35,1
HYDRES17DEL02 ,32,2
CHENRES03DEL01 ,33,0
BANGRES14DEL02 ,20,1
CHENRES16DEL03 ,21,0
SURRES12DEL03 ,27,2
CHENRES03DEL03 ,39,1
VADRES14DEL01 ,27,2
INDORES12DEL03 ,31,2
BANGRES03DEL02 ,31,2
INDORES17DEL02 ,38,0
RANCHIRES05DEL01 ,25,2
RANCHIRES03DEL03 ,20,0
KOLRES19DEL02 ,38,2
PUNERES19DEL02 ,38,2
JAPRES02DEL02 ,31,2
PUNERES20DEL03 ,37,0
INDORES03DEL02 ,39,0
SURRES08DEL03 ,20,0
AURGRES08DEL02 ,29,0
VADRES06DEL03 ,21,2
MYSRES14DEL03 ,NaN ,1
HYDRES12DEL02 ,38,0
CHENRES12DEL01 ,28,2
SURRES07DEL01 ,26,2
DEHRES16DEL02 ,24,2
SURRES19DEL03 ,27,0
MYSRES04DEL02 ,36,2
KOLRES18DEL02 ,22,1
MYSRES010DEL02 ,38,1
MUMRES14DEL03 ,NaN ,3
SURRES08DEL02 ,25,0
VADRES04DEL02 ,22,2
MYSRES03DEL03 ,NaN ,1
MYSRES02DEL03 ,36,0
CHENRES18DEL03 ,34,2
AURGRES02DEL01 ,30,0
PUNERES05DEL02 ,39,2
VADRES16DEL02 ,33,2
HYDRES12DEL02 ,28,2
VADRES03DEL02 ,34,0
INDORES02DEL02 ,NaN ,1
SURRES08DEL03 ,26,1
MUMRES09DEL02 ,37,0
KOCRES01DEL03 ,36,2
KOCRES12DEL02 ,35,1
ALHRES15DEL01 ,34,0
MYSRES20DEL02 ,22,0
AURGRES12DEL02 ,39,2
SURRES01DEL02 ,33,1
PUNERES19DEL02 ,29,2
VADRES18DEL01 ,39,2
KNPRES11DEL02 ,23,1
COIMBRES03DEL03 ,34,1
HYDRES17DEL02 ,20,2
AGRRES04DEL02 ,21,0
AURGRES13DEL03 ,38,1
SURRES04DEL03 ,25,1
VADRES08DEL01 ,28,1
SURRES16DEL03 ,32,1
PUNERES18DEL03 ,24,2
RANCHIRES13DEL02 ,39,1
RANCHIRES08DEL03 ,37,0
PUNERES11DEL01 ,29,2
CHENRES010DEL02 ,30,2
RANCHIRES17DEL02 ,27,0
MYSRES09DEL02 ,28,1
RANCHIRES07DEL03 ,37,2
DEHRES07DEL03 ,24,0
MUMRES05DEL02 ,23,2
MUMRES02DEL01 ,15,3
PUNERES05DEL03 ,24,0
SURRES06DEL02 ,20,2
HYDRES010DEL03 ,32,0
AGRRES15DEL01 ,38,2
VADRES08DEL03 ,30,1
PUNERES19DEL02 ,36,2
JAPRES19DEL01 ,20,0
HYDRES03DEL02 ,24,2
SURRES17DEL02 ,38,2
COIMBRES18DEL02 ,23,0
MYSRES19DEL03 ,27,2
MYSRES17DEL02 ,37,1
MUMRES04DEL03 ,35,1
CHENRES01DEL01 ,33,1
AGRRES05DEL02 ,38,0
MUMRES07DEL03 ,NaN ,3
INDORES05DEL01 ,33,0
BANGRES15DEL01 ,27,1
SURRES05DEL03 ,32,1
DEHRES17DEL01 ,38,1
JAPRES19DEL02 ,20,1
RANCHIRES12DEL02 ,34,1
MUMRES13DEL02 ,32,0
BANGRES15DEL03 ,26,2
RANCHIRES11DEL01 ,32,2
COIMBRES17DEL01 ,30,1
LUDHRES16DEL02 ,23,2
JAPRES19DEL02 ,24,1
JAPRES03DEL02 ,32,0
AURGRES010DEL02 ,31,2
ALHRES13DEL01 ,28,0
PUNERES15DEL01 ,26,1
MYSRES05DEL02 ,37,0
PUNERES11DEL02 ,37,1
PUNERES16DEL02 ,20,0
AGRRES08DEL02 ,28,0
VADRES01DEL02 ,20,1
BANGRES11DEL02 ,25,0
HYDRES16DEL03 ,39,2
CHENRES17DEL03 ,39,2
PUNERES02DEL02 ,36,0
MUMRES08DEL01 ,38,0
MYSRES03DEL03 ,27,0
HYDRES13DEL02 ,39,2
DEHRES15DEL02 ,32,2
ALHRES05DEL02 ,21,2
JAPRES06DEL03 ,26,1
HYDRES19DEL02 ,32,0
MYSRES16DEL03 ,21,0
ALHRES02DEL02 ,27,0
MUMRES14DEL02 ,32,1
BHPRES09DEL03 ,26,2
VADRES17DEL02 ,36,2
HYDRES07DEL03 ,31,2
BHPRES01DEL01 ,37,0
PUNERES05DEL03 ,29,2
RANCHIRES13DEL03 ,20,1
MYSRES07DEL01 ,36,1
BANGRES09DEL02 ,21,1
JAPRES13DEL03 ,24,1
COIMBRES13DEL03 ,35,0
HYDRES010DEL02 ,22,2
INDORES11DEL03 ,23,1
BANGRES01DEL01 ,25,1
GOARES17DEL01 ,25,2
MUMRES08DEL02 ,20,2
INDORES18DEL03 ,34,1
KOCRES17DEL01 ,23,1
SURRES02DEL02 ,37,2
PUNERES01DEL01 ,36,2
INDORES17DEL03 ,35,0
BANGRES010DEL02 ,34,2
MYSRES17DEL03 ,23,1
KNPRES09DEL02 ,24,1
CHENRES06DEL03 ,38,2
HYDRES15DEL01 ,33,0
HYDRES14DEL03 ,36,2
VADRES18DEL03 ,22,2
VADRES14DEL03 ,23,0
MYSRES14DEL03 ,29,1
GOARES19DEL01 ,32,1
MUMRES02DEL02 ,33,0
COIMBRES15DEL01 ,26,0
CHENRES05DEL02 ,38,1
MUMRES06DEL02 ,24,2
RANCHIRES05DEL03 ,37,2
MYSRES010DEL02 ,36,0
CHENRES01DEL01 ,31,1
HYDRES17DEL01 ,29,2
PUNERES02DEL01 ,NaN ,0
MYSRES09DEL02 ,22,2
PUNERES13DEL03 ,24,1
VADRES03DEL03 ,21,0
VADRES09DEL03 ,22,1
BHPRES20DEL01 ,30,2
JAPRES15DEL03 ,32,0
JAPRES01DEL02 ,25,1
ALHRES09DEL01 ,36,2
SURRES17DEL02 ,28,1
RANCHIRES05DEL01 ,37,2
JAPRES01DEL03 ,26,2
INDORES11DEL01 ,38,2
MYSRES05DEL02 ,25,0
JAPRES16DEL03 ,28,2
SURRES010DEL01 ,38,0
INDORES19DEL02 ,23,2
BANGRES03DEL03 ,20,0
BANGRES09DEL01 ,32,1
CHENRES01DEL03 ,25,0
VADRES15DEL02 ,27,1
GOARES03DEL01 ,23,2
PUNERES11DEL01 ,29,1
RANCHIRES06DEL03 ,21,2
VADRES03DEL02 ,27,0
CHENRES19DEL01 ,33,2
MUMRES13DEL01 ,31,0
INDORES19DEL01 ,31,0
CHENRES11DEL01 ,32,1
BANGRES20DEL03 ,22,0
MYSRES05DEL03 ,21,0
SURRES03DEL03 ,22,0
RANCHIRES03DEL02 ,30,0
JAPRES12DEL01 ,27,0
MYSRES08DEL01 ,36,0
AGRRES13DEL03 ,33,2
CHENRES13DEL01 ,28,0
MYSRES17DEL01 ,32,2
COIMBRES02DEL01 ,31,1
MYSRES010DEL02 ,26,0
INDORES17DEL03 ,23,2
HYDRES15DEL01 ,33,2
GOARES03DEL01 ,35,1
VADRES09DEL01 ,21,2
GOARES09DEL02 ,32,1
JAPRES20DEL02 ,31,0
MYSRES07DEL03 ,25,2
KOCRES09DEL01 ,32,1
ALHRES14DEL03 ,35,1
BANGRES12DEL01 ,38,0
AURGRES01DEL01 ,20,2
JAPRES14DEL01 ,28,1
COIMBRES15DEL02 ,38,0
HYDRES06DEL02 ,26,2
BANGRES18DEL01 ,NaN ,1
SURRES11DEL01 ,35,0
RANCHIRES03DEL03 ,32,2
PUNERES12DEL03 ,33,0
JAPRES11DEL01 ,33,1
SURRES04DEL01 ,25,0
JAPRES13DEL03 ,25,2
HYDRES14DEL01 ,31,1
SURRES08DEL01 ,37,2
INDORES09DEL01 ,29,1
VADRES18DEL03 ,29,1
RANCHIRES13DEL02 ,30,1
BANGRES02DEL03 ,33,0
JAPRES16DEL01 ,20,0
COIMBRES14DEL03 ,32,1
MUMRES15DEL02 ,39,1
BHPRES18DEL02 ,28,0
MUMRES16DEL01 ,NaN ,3
SURRES18DEL02 ,38,0
COIMBRES15DEL01 ,32,0
PUNERES010DEL02 ,33,2
PUNERES11DEL01 ,31,2
MUMRES18DEL02 ,36,0
CHENRES07DEL03 ,38,0
MYSRES16DEL01 ,20,1
HYDRES010DEL02 ,28,1
BANGRES17DEL03 ,34,0
ALHRES20DEL02 ,34,0
SURRES19DEL02 ,21,0
GOARES04DEL01 ,29,0
RANCHIRES06DEL02 ,30,2
PUNERES05DEL01 ,20,2
VADRES08DEL03 ,25,2
COIMBRES11DEL01 ,33,1
HYDRES07DEL01 ,32,1
VADRES01DEL01 ,23,0
PUNERES20DEL01 ,25,2
VADRES05DEL01 ,22,2
MYSRES010DEL03 ,34,2
MUMRES12DEL01 ,26,0
COIMBRES15DEL02 ,26,2
PUNERES09DEL02 ,30,1
MUMRES07DEL01 ,35,1
KNPRES08DEL02 ,23,2
AURGRES02DEL03 ,25,2
BANGRES04DEL03 ,31,2
PUNERES12DEL01 ,NaN ,2
BANGRES06DEL03 ,21,2
JAPRES09DEL01 ,31,1
INDORES11DEL03 ,33,2
COIMBRES11DEL02 ,23,2
KOLRES02DEL01 ,38,1
BANGRES20DEL03 ,24,1
RANCHIRES13DEL02 ,27,0
VADRES05DEL01 ,NaN ,0
BHPRES16DEL01 ,38,1
AGRRES20DEL02 ,39,1
INDORES11DEL03 ,37,0
HYDRES18DEL01 ,27,2
BANGRES12DEL02 ,20,0
PUNERES20DEL01 ,34,1
JAPRES20DEL01 ,32,1
SURRES01DEL01 ,37,2
JAPRES010DEL01 ,37,2
MYSRES04DEL03 ,32,0
VADRES03DEL01 ,30,2
MYSRES14DEL03 ,38,2
COIMBRES07DEL02 ,27,0
PUNERES14DEL01 ,21,1
INDORES20DEL02 ,32,2
HYDRES03DEL03 ,29,1
PUNERES05DEL03 ,35,0
VADRES11DEL01 ,29,1
CHENRES08DEL03 ,37,2
KOLRES16DEL03 ,21,1
SURRES03DEL01 ,20,1
JAPRES15DEL01 ,28,0
VADRES06DEL02 ,32,0
PUNERES08DEL01 ,36,1
VADRES14DEL03 ,39,2
AGRRES06DEL02 ,26,0
AURGRES18DEL01 ,27,0
HYDRES06DEL02 ,27,1
CHENRES04DEL01 ,24,0
HYDRES03DEL02 ,22,1
CHENRES01DEL02 ,39,1
COIMBRES07DEL01 ,27,1
HYDRES12DEL03 ,NaN ,0
BANGRES05DEL03 ,37,1
SURRES08DEL03 ,35,2
MYSRES01DEL01 ,31,2
RANCHIRES03DEL01 ,34,0
COIMBRES04DEL02 ,30,2
MUMRES13DEL03 ,NaN ,3
SURRES01DEL03 ,29,0
BHPRES11DEL02 ,25,1
RANCHIRES12DEL01 ,23,1
INDORES11DEL01 ,36,1
DEHRES17DEL02 ,28,0
CHENRES04DEL02 ,36,1
INDORES11DEL03 ,37,1
BANGRES03DEL02 ,30,0
SURRES07DEL02 ,25,1
RANCHIRES17DEL02 ,36,1
KOLRES20DEL01 ,37,2
MUMRES18DEL03 ,34,2
BANGRES09DEL02 ,30,1
ALHRES13DEL03 ,20,1
BANGRES05DEL03 ,33,1
VADRES20DEL03 ,25,0
PUNERES14DEL02 ,21,2
KNPRES09DEL02 ,31,2
VADRES02DEL03 ,30,1
CHENRES18DEL03 ,38,0
HYDRES12DEL01 ,34,2
