ID,City,Weatherconditions,Road_traffic_density
0x4809 ,Metropolitian ,conditions Cloudy,Jam 
0x2b94 ,Metropolitian ,conditions Windy,Medium 
0xe2d ,Metropolitian ,conditions Stormy,Jam 
0x21fb ,Metropolitian ,conditions Sunny,Low 
0x7af1 ,Urban ,conditions Cloudy,Medium 
0x8cf3 ,Metropolitian ,conditions Stormy,Jam 
0x96b8 ,Metropolitian ,conditions Sandstorms,High 
0x6b97 ,Metropolitian ,conditions Stormy,Jam 
0x8ddf ,Metropolitian ,conditions Cloudy,Low 
0xa54f ,Metropolitian ,conditions Fog,Jam 
0x1592 ,Urban ,conditions Cloudy,Low 
0x45a5 ,Metropolitian ,conditions Cloudy,Medium 
0x8961 ,Urban ,conditions Sunny,High 
0xb128 ,Metropolitian ,conditions Windy,Jam 
0x7489 ,Metropolitian ,conditions Cloudy,Jam 
0xa1b8 ,Metropolitian ,conditions Stormy,Low 
0x2d07 ,Metropolitian ,conditions Cloudy,Low 
0xb71f ,Metropolitian ,conditions Stormy,Low 
0xdd7 ,Metropolitian ,conditions Sandstorms,Low 
0x55f7 ,Metropolitian ,conditions Sunny,Low 
0x2ccb ,Metropolitian ,conditions Stormy,High 
0xae21 ,Metropolitian ,conditions Windy,Medium 
0x658c ,Metropolitian ,conditions Stormy,High 
0xb8a9 ,Metropolitian ,conditions Windy,Low 
0x4504 ,Urban ,conditions Cloudy,Low 
0xb3ec ,Metropolitian ,conditions Windy,Jam 
0x422e ,Metropolitian ,conditions Sunny,High 
0x87ce ,Metropolitian ,conditions Sandstorms,Medium 
0x4a8e ,Metropolitian ,conditions Sunny,Jam 
0x8f2a ,Metropolitian ,conditions Fog,Jam 
0xb43f ,Metropolitian ,conditions Cloudy,Jam 
0x5784 ,Metropolitian ,conditions Sandstorms,Low 
0xa2c7 ,Metropolitian ,conditions Fog,Jam 
0x808d ,Metropolitian ,conditions Stormy,High 
0x1fe9 ,Metropolitian ,conditions Stormy,Jam 
0x7692 ,Metropolitian ,conditions Sunny,Jam 
0x338e ,Metropolitian ,conditions Stormy,Medium 
0x72e2 ,Metropolitian ,conditions Sandstorms,Low 
0x47d0 ,Metropolitian ,conditions Sandstorms,Medium 
0xb2cb ,Urban ,conditions Sandstorms,Low 
0x78e1 ,Metropolitian ,conditions Stormy,Low 
0x9688 ,Metropolitian ,conditions Windy,Low 
0x7a1d ,Urban ,conditions Stormy,Low 
0x7095 ,Urban ,conditions Sunny,Jam 
0x94a1 ,Metropolitian ,conditions Sandstorms,Medium 
0x6007 ,Metropolitian ,conditions Stormy,Jam 
0x159d ,Metropolitian ,conditions Sunny,Medium 
0x500b ,Metropolitian ,conditions Stormy,Low 
0x3676 ,Metropolitian ,conditions Sunny,Low 
0x795b ,Metropolitian ,conditions Fog,Jam 
0x8ece ,Metropolitian ,conditions Fog,Low 
0x6152 ,Urban ,conditions Sandstorms,Low 
0x55d8 ,Urban ,conditions Windy,Jam 
0x5f68 ,Urban ,conditions Cloudy,High 
0x29fc ,Metropolitian ,conditions Sunny,Jam 
0x7127 ,Metropolitian ,conditions Sunny,Low 
0x24fd ,Metropolitian ,conditions Windy,Medium 
0x4979 ,Metropolitian ,conditions Fog,Low 
0x591a ,Metropolitian ,conditions Sandstorms,Jam 
0x7a05 ,Metropolitian ,conditions Sunny,Jam 
0xd33 ,Metropolitian ,conditions Windy,Medium 
0x8fcc ,Metropolitian ,conditions Windy,Jam 
0x4871 ,Metropolitian ,conditions Sunny,Jam 
0x457 ,Urban ,conditions NaN,NaN 
0x9099 ,Metropolitian ,conditions Sandstorms,Low 
0x3aa0 ,Metropolitian ,conditions Stormy,Jam 
0x647e ,Urban ,conditions Cloudy,Medium 
0x6084 ,Metropolitian ,conditions Fog,Low 
0xa625 ,Metropolitian ,conditions Sunny,Medium 
0x2894 ,Metropolitian ,conditions Cloudy,Jam 
0x74c5 ,Metropolitian ,conditions Fog,Jam 
0x9371 ,Metropolitian ,conditions Stormy,Jam 
0x2101 ,Metropolitian ,conditions Cloudy,Medium 
0x11c2 ,Urban ,conditions Sunny,Low 
0x151b ,Metropolitian ,conditions Sunny,High 
0x20c9 ,Metropolitian ,conditions Sunny,Jam 
0x7bca ,Metropolitian ,conditions Sunny,Low 
0x8946 ,Metropolitian ,conditions Windy,Medium 
0x9d32 ,Urban ,conditions Fog,Medium 
0xe253 ,Urban ,conditions Windy,Jam 
0x5bf6 ,Metropolitian ,conditions Cloudy,Jam 
0x94c3 ,Metropolitian ,conditions Cloudy,Jam 
0x96f6 ,Urban ,conditions Cloudy,High 
0xd1cd ,Metropolitian ,conditions Sunny,Medium 
0x65b8 ,Metropolitian ,conditions Sunny,Low 
0xb7b1 ,Urban ,conditions Cloudy,Medium 
0x8e4d ,Urban ,conditions Sandstorms,Low 
0x2483 ,Metropolitian ,conditions Cloudy,Medium 
0x1a2e ,Urban ,conditions Sandstorms,High 
0x1fb8 ,Metropolitian ,conditions Windy,Medium 
0x5f54 ,Metropolitian ,conditions Cloudy,Low 
0x6edf ,NaN ,conditions Sunny,Medium 
0x55b ,Metropolitian ,conditions Cloudy,High 
0x92b4 ,Metropolitian ,conditions Cloudy,Low 
0x2734 ,Metropolitian ,conditions Sandstorms,Jam 
0xa517 ,Metropolitian ,conditions Sunny,Low 
0x1c5b ,Metropolitian ,conditions Fog,Jam 
0x40b2 ,Metropolitian ,conditions Sandstorms,Low 
0xb071 ,Metropolitian ,conditions Fog,Low 
0x1b1e ,Metropolitian ,conditions Fog,Medium 
0x9d34 ,Metropolitian ,conditions Cloudy,Jam 
0x77be ,Metropolitian ,conditions Cloudy,Medium 
0xae38 ,Metropolitian ,conditions Fog,Jam 
0xc8fb ,NaN ,conditions Windy,Low 
0x6883 ,Metropolitian ,conditions Sandstorms,Low 
0x98a0 ,Metropolitian ,conditions Sunny,Jam 
0x4670 ,Metropolitian ,conditions Fog,High 
0xaea8 ,Urban ,conditions Sandstorms,Low 
0x208e ,Metropolitian ,conditions Stormy,Low 
0x73c8 ,Urban ,conditions Sandstorms,Medium 
0xd63d ,Metropolitian ,conditions Sunny,Low 
0x6393 ,Metropolitian ,conditions Windy,Low 
0xbe63 ,Urban ,conditions Cloudy,Jam 
0xa18a ,Metropolitian ,conditions Cloudy,Low 
0xd18e ,Metropolitian ,conditions Fog,Jam 
0x2ca7 ,Metropolitian ,conditions Sandstorms,High 
0x7180 ,Metropolitian ,conditions Sandstorms,Jam 
0x122b ,Metropolitian ,conditions Stormy,High 
0x60db ,Metropolitian ,conditions Sandstorms,Medium 
0x124c ,Metropolitian ,conditions Fog,Low 
0x820e ,Urban ,conditions Stormy,Medium 
0x503e ,Urban ,conditions Cloudy,Low 
0x7731 ,Metropolitian ,conditions Cloudy,Jam 
0x8b04 ,Metropolitian ,conditions Windy,High 
0x8d99 ,Metropolitian ,conditions Sunny,Jam 
0x39c4 ,Urban ,conditions Windy,High 
0xabd1 ,Metropolitian ,conditions Sandstorms,Low 
0xac2e ,Urban ,conditions Windy,Medium 
0x1e08 ,Metropolitian ,conditions Stormy,Low 
0x1edf ,Metropolitian ,conditions Sandstorms,Jam 
0x8e40 ,Metropolitian ,conditions Windy,High 
0x2154 ,Metropolitian ,conditions Sunny,Low 
0xdaf5 ,NaN ,conditions Cloudy,Jam 
0x607f ,Metropolitian ,conditions Stormy,Low 
0x6725 ,Metropolitian ,conditions Fog,Low 
0x8a2a ,Metropolitian ,conditions Sandstorms,Jam 
0x5809 ,Metropolitian ,conditions Windy,Low 
0x6ec2 ,Metropolitian ,conditions Fog,Medium 
0x3c0c ,Metropolitian ,conditions Stormy,Low 
0xb7ec ,Metropolitian ,conditions Windy,Low 
0xbd74 ,Metropolitian ,conditions Sandstorms,Low 
0xb8a0 ,Metropolitian ,conditions Stormy,Low 
0x8526 ,NaN ,conditions Fog,Low 
0xb724 ,Metropolitian ,conditions Sunny,High 
0xae19 ,Metropolitian ,conditions Sandstorms,Low 
0x28dd ,Metropolitian ,conditions Cloudy,Medium 
0xdf7e ,Metropolitian ,conditions Windy,Medium 
0x2a58 ,Metropolitian ,conditions Sunny,Low 
0x1fb9 ,Metropolitian ,conditions Stormy,Low 
0xafbd ,Metropolitian ,conditions Windy,Jam 
0xda4f ,Metropolitian ,conditions Stormy,Low 
0x2110 ,Metropolitian ,conditions Sandstorms,Medium 
0xd967 ,Metropolitian ,conditions Fog,Jam 
0x5aa5 ,Metropolitian ,conditions Stormy,Jam 
0x9f84 ,Metropolitian ,conditions Stormy,Medium 
0xc528 ,Urban ,conditions Sandstorms,Medium 
0xb8ea ,Metropolitian ,conditions Stormy,Medium 
0x62a4 ,Metropolitian ,conditions Windy,Medium 
0x7748 ,Metropolitian ,conditions Cloudy,Low 
0xb407 ,Metropolitian ,conditions Sandstorms,High 
0x4222 ,Metropolitian ,conditions Cloudy,Medium 
0x3bfa ,Metropolitian ,conditions Sunny,Medium 
0xbb3a ,Metropolitian ,conditions Sunny,Low 
0x843c ,Metropolitian ,conditions Sunny,Jam 
0x2cea ,Urban ,conditions Windy,Jam 
0x513c ,Metropolitian ,conditions Fog,Jam 
0x12f3 ,Metropolitian ,conditions Stormy,Jam 
0x734a ,Urban ,conditions Stormy,Medium 
0x4552 ,Metropolitian ,conditions Fog,Medium 
0x7cee ,Metropolitian ,conditions Stormy,Jam 
0x5b82 ,Urban ,conditions Stormy,Low 
0x7eff ,Urban ,conditions Windy,Jam 
0x3761 ,Metropolitian ,conditions Fog,Jam 
0xcf42 ,Metropolitian ,conditions Fog,Jam 
0x8578 ,Metropolitian ,conditions Cloudy,Low 
0x91ff ,Metropolitian ,conditions Stormy,Low 
0x40cd ,Urban ,conditions Windy,Jam 
0x6f2b ,Urban ,conditions Sandstorms,Low 
0xca55 ,Metropolitian ,conditions Cloudy,Jam 
0x9bf1 ,Metropolitian ,conditions Cloudy,Jam 
0x5fbb ,Urban ,conditions Sandstorms,High 
0x910 ,Metropolitian ,conditions Fog,Medium 
0xc0b7 ,Metropolitian ,conditions Sunny,Jam 
0x14ba ,Metropolitian ,conditions Windy,Jam 
0xbab3 ,Metropolitian ,conditions Windy,Medium 
0x9aa1 ,Metropolitian ,conditions Cloudy,Low 
0xa076 ,Metropolitian ,conditions Sandstorms,Low 
0x4b82 ,Metropolitian ,conditions Sandstorms,High 
0xc808 ,Metropolitian ,conditions Windy,Low 
0xa9de ,Metropolitian ,conditions Cloudy,Low 
0x485f ,Metropolitian ,conditions Sunny,Medium 
0x250e ,Metropolitian ,conditions Fog,Medium 
0x60f ,Metropolitian ,conditions Sandstorms,Jam 
0x2054 ,Metropolitian ,conditions Stormy,Jam 
0x8933 ,Metropolitian ,conditions Windy,Jam 
0x5564 ,Metropolitian ,conditions Fog,Medium 
0x7d81 ,Urban ,conditions Sandstorms,High 
0x6576 ,Metropolitian ,conditions Windy,Medium 
0x8edb ,Metropolitian ,conditions Sandstorms,Medium 
0xb4f4 ,Metropolitian ,conditions Sunny,Jam 
0x847d ,Metropolitian ,conditions Stormy,Medium 
0xacac ,Metropolitian ,conditions Sandstorms,Jam 
0x446 ,Metropolitian ,conditions NaN,NaN 
0x61b1 ,Metropolitian ,conditions Sunny,Jam 
0x8bb3 ,Urban ,conditions Stormy,Medium 
0x91ea ,Metropolitian ,conditions Windy,Low 
0xa76c ,Metropolitian ,conditions Stormy,Jam 
0x877a ,Metropolitian ,conditions Stormy,Medium 
0xb190 ,Urban ,conditions Fog,High 
0x3de6 ,Urban ,conditions Fog,Jam 
0xa35e ,Urban ,conditions Fog,Low 
0xbe7a ,Metropolitian ,conditions Cloudy,Jam 
0xad36 ,Metropolitian ,conditions Windy,Medium 
0xd844 ,Metropolitian ,conditions Sunny,Medium 
0x5cbf ,Urban ,conditions Sunny,Medium 
0xa14c ,Metropolitian ,conditions Sandstorms,Jam 
0xba34 ,Metropolitian ,conditions Fog,Jam 
0x3c21 ,Metropolitian ,conditions Stormy,Medium 
0x63a ,Metropolitian ,conditions Sandstorms,Jam 
0x96fd ,Metropolitian ,conditions Cloudy,Jam 
0x2d71 ,Metropolitian ,conditions Sandstorms,Medium 
0xd45f ,Metropolitian ,conditions Sandstorms,Jam 
0xac3a ,Metropolitian ,conditions Stormy,Jam 
0xa013 ,Metropolitian ,conditions Cloudy,Medium 
0xcd34 ,Metropolitian ,conditions Windy,Medium 
0xba29 ,Metropolitian ,conditions Cloudy,Jam 
0xa107 ,Urban ,conditions Sandstorms,Low 
0x5314 ,Metropolitian ,conditions Sandstorms,Medium 
0x3104 ,Metropolitian ,conditions Cloudy,Low 
0xc5bc ,Metropolitian ,conditions Sandstorms,Jam 
0x5c18 ,Metropolitian ,conditions Fog,Low 
0xbcec ,Metropolitian ,conditions Windy,High 
0x4ec3 ,Metropolitian ,conditions Sandstorms,Medium 
0xb0c9 ,Metropolitian ,conditions Sandstorms,Medium 
0x170d ,Urban ,conditions Fog,Low 
0x4bb7 ,Metropolitian ,conditions Stormy,Medium 
0xc6a4 ,Metropolitian ,conditions Fog,Low 
0x5801 ,Metropolitian ,conditions Sunny,Jam 
0x9598 ,Metropolitian ,conditions Fog,High 
0xcc7e ,Metropolitian ,conditions Fog,Jam 
0xc91b ,Urban ,conditions Windy,Low 
0x59a8 ,Metropolitian ,conditions Sandstorms,Medium 
0x8b97 ,Metropolitian ,conditions Sunny,Medium 
0x99b5 ,Metropolitian ,conditions Cloudy,Low 
0xdb03 ,Urban ,conditions Cloudy,Low 
0xa4a ,Metropolitian ,conditions Cloudy,Medium 
0xa29d ,Metropolitian ,conditions Sunny,Jam 
0x7efd ,Metropolitian ,conditions Cloudy,Low 
0x60d2 ,Metropolitian ,conditions Stormy,Low 
0xb02e ,Metropolitian ,conditions Sandstorms,Medium 
0x7ce4 ,Semi-Urban ,conditions Cloudy,Jam 
0x6a39 ,Metropolitian ,conditions Stormy,Medium 
0x70de ,Metropolitian ,conditions Sandstorms,Medium 
0x29af ,Metropolitian ,conditions Fog,Medium 
0xc573 ,Metropolitian ,conditions Cloudy,Medium 
0x4786 ,Metropolitian ,conditions Cloudy,Jam 
0x69c2 ,Metropolitian ,conditions Cloudy,High 
0x7436 ,Metropolitian ,conditions Stormy,Medium 
0xa237 ,Metropolitian ,conditions Stormy,Low 
0x7aa7 ,Metropolitian ,conditions Stormy,Jam 
0xa270 ,Metropolitian ,conditions Cloudy,Medium 
0x4fb9 ,Metropolitian ,conditions Cloudy,Jam 
0x391d ,Urban ,conditions Sunny,Low 
0x81a4 ,Metropolitian ,conditions Sunny,Jam 
0x491c ,Metropolitian ,conditions Stormy,High 
0x1805 ,Metropolitian ,conditions Stormy,Medium 
0x3ef3 ,Metropolitian ,conditions Cloudy,Low 
0x50aa ,Metropolitian ,conditions Cloudy,Medium 
0x4e68 ,Metropolitian ,conditions Sunny,Medium 
0x4a9a ,Urban ,conditions Sunny,Medium 
0xbe1d ,Metropolitian ,conditions Sunny,Medium 
0xb765 ,Metropolitian ,conditions Sunny,Low 
0x6e59 ,Metropolitian ,conditions Windy,Jam 
0xc8fe ,Metropolitian ,conditions Stormy,Low 
0x85f7 ,Metropolitian ,conditions Fog,Medium 
0x9b7d ,Metropolitian ,conditions Fog,Jam 
0x36f1 ,Metropolitian ,conditions Stormy,High 
0x52f7 ,Metropolitian ,conditions Sandstorms,Low 
0x4882 ,Urban ,conditions Sunny,Low 
0x63a2 ,NaN ,conditions Sandstorms,Medium 
0x6146 ,Metropolitian ,conditions Stormy,Low 
0x3b89 ,Urban ,conditions Stormy,Low 
0x426f ,Metropolitian ,conditions Windy,Jam 
0x7c38 ,Metropolitian ,conditions Sunny,Low 
0x7699 ,Metropolitian ,conditions Stormy,Medium 
0x6524 ,Metropolitian ,conditions Sandstorms,Jam 
0xaa93 ,Urban ,conditions Sunny,Medium 
0x6f0a ,Metropolitian ,conditions Cloudy,High 
0x3eb5 ,Metropolitian ,conditions Cloudy,Medium 
0xdcf7 ,Metropolitian ,conditions Sunny,Jam 
0xeea ,Metropolitian ,conditions Windy,Medium 
0xbd9d ,Metropolitian ,conditions Fog,Low 
0x879e ,NaN ,conditions Sunny,Medium 
0x18da ,Metropolitian ,conditions Sunny,Low 
0xca9c ,Metropolitian ,conditions Fog,High 
0xc4b2 ,Metropolitian ,conditions Fog,Medium 
0xa222 ,Metropolitian ,conditions Stormy,Jam 
0xbd1a ,Urban ,conditions Cloudy,Low 
0x1cd9 ,Metropolitian ,conditions Sandstorms,Jam 
0xa9ba ,Metropolitian ,conditions Cloudy,Low 
0x3f29 ,Urban ,conditions Sunny,Jam 
0xc287 ,Urban ,conditions Stormy,Low 
0xd45a ,Metropolitian ,conditions Stormy,High 
0x881c ,Metropolitian ,conditions Cloudy,Jam 
0x37a6 ,Metropolitian ,conditions Fog,Low 
0xdab7 ,Metropolitian ,conditions Fog,Low 
0x4b76 ,Metropolitian ,conditions Fog,Jam 
0x5c58 ,Metropolitian ,conditions Stormy,Medium 
0x7279 ,Urban ,conditions Sandstorms,Medium 
0x7550 ,Urban ,conditions Sunny,Medium 
0xbd3d ,Metropolitian ,conditions Windy,Jam 
0xaa42 ,Metropolitian ,conditions Fog,Low 
0x75ef ,Metropolitian ,conditions Sunny,Jam 
0xd9e0 ,Metropolitian ,conditions Stormy,Low 
0x7e3e ,Metropolitian ,conditions Stormy,Medium 
0xa07c ,Metropolitian ,conditions Windy,Low 
0x270a ,Urban ,conditions Sandstorms,Low 
0xb95 ,Metropolitian ,conditions Sandstorms,Low 
0x7c3 ,Metropolitian ,conditions Fog,Low 
0x4bd1 ,Metropolitian ,conditions Sunny,Jam 
0x6640 ,Metropolitian ,conditions Stormy,Medium 
0x2875 ,Metropolitian ,conditions Fog,Low 
0xafdf ,Metropolitian ,conditions Sandstorms,Medium 
0x834f ,Metropolitian ,conditions Cloudy,Low 
0x6f69 ,Metropolitian ,conditions Cloudy,High 
0x174b ,Metropolitian ,conditions Sandstorms,Jam 
0x9407 ,Metropolitian ,conditions Cloudy,Jam 
0xa670 ,Metropolitian ,conditions Sunny,Low 
0xc4a2 ,Urban ,conditions Cloudy,Medium 
0x586b ,Metropolitian ,conditions Windy,Medium 
0xb590 ,Metropolitian ,conditions Windy,Medium 
0x821d ,Metropolitian ,conditions Fog,Medium 
0x7b90 ,Urban ,conditions Cloudy,Low 
0xf58 ,Metropolitian ,conditions Cloudy,Low 
0x4070 ,Metropolitian ,conditions Fog,High 
0xbdfb ,Metropolitian ,conditions Sunny,Low 
0x7ab4 ,Urban ,conditions Sandstorms,Jam 
0x7a7e ,NaN ,conditions Windy,Low 
0x7caa ,Urban ,conditions Stormy,High 
0x9f12 ,Urban ,conditions Sandstorms,Jam 
0xddad ,Metropolitian ,conditions Windy,Jam 
0xd4f2 ,Urban ,conditions Stormy,Medium 
0x8e1c ,NaN ,conditions Windy,Medium 
0x7e7d ,Metropolitian ,conditions Cloudy,Medium 
0x9f5a ,Metropolitian ,conditions Windy,Jam 
0xd09e ,Metropolitian ,conditions Sandstorms,Medium 
0x5419 ,Metropolitian ,conditions Fog,Low 
0xb88e ,Metropolitian ,conditions Fog,Low 
0xc891 ,Urban ,conditions Cloudy,Medium 
0x8421 ,Metropolitian ,conditions Windy,Low 
0x1db0 ,Urban ,conditions Sandstorms,Low 
0x8a21 ,Metropolitian ,conditions Windy,Jam 
0x6c81 ,Metropolitian ,conditions Cloudy,Jam 
0x1507 ,Urban ,conditions Stormy,Low 
0xd654 ,Urban ,conditions Stormy,Medium 
0x46a4 ,Metropolitian ,conditions Windy,Medium 
0x8047 ,Metropolitian ,conditions Windy,Low 
0x20fb ,Metropolitian ,conditions Fog,Low 
0x3255 ,Metropolitian ,conditions Cloudy,Medium 
0x3bca ,Metropolitian ,conditions Cloudy,Jam 
0xaf9b ,Metropolitian ,conditions Windy,Medium 
0xca6 ,Urban ,conditions Sandstorms,Medium 
0x690a ,Metropolitian ,conditions Sunny,Low 
0x6d5e ,Metropolitian ,conditions Windy,High 
0x46de ,Metropolitian ,conditions Windy,Low 
0xaa99 ,Urban ,conditions Sandstorms,Medium 
0x1dae ,Urban ,conditions Sunny,Low 
0xe27f ,Urban ,conditions Sandstorms,Low 
0xbc88 ,Metropolitian ,conditions Windy,Jam 
0x840e ,Metropolitian ,conditions Cloudy,High 
0xdaf8 ,Metropolitian ,conditions Windy,Low 
0x5882 ,Metropolitian ,conditions Fog,Jam 
0x229d ,Metropolitian ,conditions Cloudy,Low 
0x200b ,Urban ,conditions Fog,Medium 
0x4f36 ,Metropolitian ,conditions Windy,Low 
0xb1f8 ,Metropolitian ,conditions Stormy,Low 
0x979e ,Metropolitian ,conditions Cloudy,Jam 
0x9722 ,Metropolitian ,conditions Fog,Jam 
0x95d3 ,Metropolitian ,conditions Cloudy,Medium 
0x74fa ,Metropolitian ,conditions Windy,Medium 
0x2805 ,Metropolitian ,conditions Cloudy,Jam 
0x9e2c ,Metropolitian ,conditions Windy,Low 
0xcadf ,Urban ,conditions Windy,Medium 
0x9e52 ,Metropolitian ,conditions Fog,Low 
0x16e0 ,Urban ,conditions Fog,Medium 
0x25e2 ,Metropolitian ,conditions Cloudy,Jam 
0x4f87 ,Metropolitian ,conditions Fog,Low 
0x47e8 ,Metropolitian ,conditions Sandstorms,Jam 
0x217c ,Metropolitian ,conditions Windy,Medium 
0x7166 ,Metropolitian ,conditions Cloudy,Jam 
0x2f2e ,Urban ,conditions Sandstorms,Low 
0x410e ,Metropolitian ,conditions Fog,Jam 
0x8edf ,Urban ,conditions Windy,Medium 
0x7ab8 ,Metropolitian ,conditions Fog,Jam 
0x973e ,Metropolitian ,conditions Windy,Low 
0x54dc ,Metropolitian ,conditions Windy,Jam 
0x2cd0 ,Metropolitian ,conditions Sandstorms,Medium 
0xbb87 ,Metropolitian ,conditions Stormy,Low 
0x2518 ,Metropolitian ,conditions Stormy,Low 
0x8a8d ,Metropolitian ,conditions Sandstorms,Medium 
0x4c15 ,Urban ,conditions Fog,High 
0xb70a ,Metropolitian ,conditions Sunny,Jam 
0x27c2 ,Metropolitian ,conditions Fog,Low 
0xdd15 ,Urban ,conditions Stormy,Low 
0xdbb7 ,Metropolitian ,conditions Fog,Low 
0xc467 ,Metropolitian ,conditions Stormy,Medium 
0x8012 ,Metropolitian ,conditions Windy,Medium 
0x540d ,Metropolitian ,conditions Sunny,Jam 
0x44e4 ,Metropolitian ,conditions Sunny,Medium 
0x97c2 ,Metropolitian ,conditions Sunny,Jam 
0x5e7 ,NaN ,conditions NaN,NaN 
0x6203 ,Metropolitian ,conditions Stormy,Low 
0x5a70 ,Metropolitian ,conditions Sunny,Jam 
0xb4ec ,Metropolitian ,conditions Cloudy,Medium 
0x10ed ,Metropolitian ,conditions Fog,High 
0xd764 ,Metropolitian ,conditions Sunny,High 
0x5a89 ,Metropolitian ,conditions Stormy,Medium 
0xa630 ,Urban ,conditions Sandstorms,Medium 
0x64bd ,NaN ,conditions Sunny,Low 
0x7367 ,Metropolitian ,conditions Stormy,Jam 
0xaddb ,Metropolitian ,conditions Stormy,Low 
0x674c ,Urban ,conditions Sunny,High 
0x86d6 ,Metropolitian ,conditions Fog,Jam 
0xc539 ,Metropolitian ,conditions Stormy,Medium 
0x1ba2 ,Urban ,conditions Sunny,Low 
0xdfcc ,Metropolitian ,conditions Cloudy,Jam 
0xdeda ,Metropolitian ,conditions Cloudy,Medium 
0x9a93 ,Urban ,conditions Sunny,Jam 
0x4e56 ,Metropolitian ,conditions Sunny,Low 
0x1f04 ,Urban ,conditions Fog,Jam 
0x364d ,Metropolitian ,conditions Sandstorms,Low 
0x857a ,Metropolitian ,conditions Stormy,Low 
0x6294 ,Metropolitian ,conditions Fog,High 
0x49a1 ,Metropolitian ,conditions Stormy,Medium 
0xb175 ,Metropolitian ,conditions Cloudy,High 
0x201e ,Metropolitian ,conditions Sunny,Jam 
0x1641 ,Metropolitian ,conditions Sandstorms,Low 
0x5961 ,Metropolitian ,conditions Fog,Jam 
0xdd16 ,Metropolitian ,conditions Stormy,High 
0x519 ,Metropolitian ,conditions Windy,Jam 
0xa35c ,Metropolitian ,conditions Fog,Medium 
0x18ea ,Urban ,conditions Stormy,Low 
0x40c6 ,NaN ,conditions Fog,Low 
0x2565 ,Urban ,conditions Sandstorms,Low 
0x678f ,Metropolitian ,conditions Cloudy,High 
0x9899 ,Metropolitian ,conditions Windy,High 
0xaac2 ,NaN ,conditions Windy,Medium 
0x72f8 ,Metropolitian ,conditions Sunny,Medium 
0xb99e ,Metropolitian ,conditions Stormy,Low 
0x29c5 ,Metropolitian ,conditions Sandstorms,Low 
0x6554 ,Metropolitian ,conditions Cloudy,Medium 
0x67e ,Urban ,conditions Sandstorms,Low 
0x86a7 ,Metropolitian ,conditions Cloudy,High 
0x9173 ,Metropolitian ,conditions Stormy,Jam 
0x8f9c ,Metropolitian ,conditions Cloudy,Medium 
0x751d ,NaN ,conditions Fog,Medium 
0x5f7 ,Urban ,conditions Cloudy,Low 
0xa2de ,Metropolitian ,conditions Stormy,Jam 
0xdda2 ,Urban ,conditions Sandstorms,Jam 
0x259f ,Metropolitian ,conditions Stormy,Low 
0x3175 ,Metropolitian ,conditions Stormy,Medium 
0x28bb ,Metropolitian ,conditions Windy,Low 
0x595f ,Urban ,conditions Windy,High 
0x52ad ,Metropolitian ,conditions Windy,Jam 
0xb2e3 ,Metropolitian ,conditions Cloudy,Low 
0x61e8 ,Metropolitian ,conditions Stormy,Jam 
0x80ec ,Urban ,conditions Cloudy,Low 
0xb8c3 ,Metropolitian ,conditions Fog,High 
0xbf0b ,Urban ,conditions Sunny,Medium 
0xb9d4 ,Urban ,conditions Stormy,Jam 
0x9696 ,Urban ,conditions Sunny,Jam 
0x57ff ,Metropolitian ,conditions Stormy,Jam 
0xcca2 ,Urban ,conditions Sunny,Jam 
0x1d80 ,Metropolitian ,conditions Cloudy,Jam 
0xb3a4 ,Metropolitian ,conditions Cloudy,Low 
0x48b2 ,Urban ,conditions Stormy,Low 
0x8edc ,Urban ,conditions Sandstorms,High 
0x76f ,Metropolitian ,conditions Cloudy,Jam 
0x218c ,Metropolitian ,conditions Sandstorms,Jam 
0xc911 ,Metropolitian ,conditions Cloudy,Low 
0x3be1 ,Metropolitian ,conditions Sunny,Low 
0x401e ,Urban ,conditions Sunny,Jam 
0x3a21 ,Metropolitian ,conditions Sandstorms,Medium 
0xdac7 ,Metropolitian ,conditions Windy,Low 
0xcaa0 ,Metropolitian ,conditions Sandstorms,Jam 
0xcc55 ,NaN ,conditions Fog,Jam 
0xba8f ,Urban ,conditions Sandstorms,Low 
0xd992 ,Metropolitian ,conditions Cloudy,Low 
0x8fef ,Metropolitian ,conditions Cloudy,Medium 
0xb359 ,Metropolitian ,conditions Stormy,Low 
0x1cdd ,Metropolitian ,conditions Windy,Low 
0x63ce ,Urban ,conditions Windy,High 
0x299c ,Metropolitian ,conditions Cloudy,Low 
0xbe4a ,Metropolitian ,conditions Sandstorms,Medium 
0x277a ,NaN ,conditions Cloudy,Jam 
0x77fc ,Metropolitian ,conditions Windy,Medium 
0xace3 ,Metropolitian ,conditions Sandstorms,Low 
